SiteID,SiteName,Provider,Backend,Access,Usr,Pwd,SeverName,Latitude,Longitude,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
Cosmoz_11,Yanco,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.01000,146.30000,Cosmoz11_Rainfall,Cosmoz_11_Rainfall,2011-04-01T00:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_12,Namadgi Park,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.59840,148.81760,Cosmoz12_Rainfall,Cosmoz_12_Rainfall,2014-08-22T00:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_13,Mineral Banks,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-41.25970,147.78940,Cosmoz13_Rainfall,Cosmoz_13_Rainfall,2013-11-22T00:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_15,Hamilton,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-37.82851,142.08936,Cosmoz15_Rainfall,Cosmoz_15_Rainfall,2015-07-01T00:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_18,Bishes,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.76943,142.97258,Cosmoz18_Rainfall,Cosmoz_18_Rainfall,2016-04-11T12:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_19,Bennets,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.82575,143.00386,Cosmoz19_Rainfall,Cosmoz_19_Rainfall,2016-04-11T12:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_21,Bullawarrie,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-28.80932,148.76512,Cosmoz21_Rainfall,Cosmoz_21_Rainfall,2016-07-26T00:00:00Z,NA,Rainfall,NA,NA,TRUE,mm
Cosmoz_1,Baldry,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-32.87000,148.54000,Cosmoz1_SoilMoisture,Cosmoz_1_SoilMoisture,2011-03-30T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_2,Daly,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-14.16000,131.39000,Cosmoz2_SoilMoisture,Cosmoz_2_SoilMoisture,2011-06-07T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_3,Gnangara,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-31.38000,115.71000,Cosmoz3_SoilMoisture,Cosmoz_3_SoilMoisture,2011-05-11T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_4,Griffith,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-34.25270,146.12020,Cosmoz4_SoilMoisture,Cosmoz_4_SoilMoisture,2011-10-01T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_5,Norwin (Uncalibrated),Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-27.57000,151.31000,Cosmoz5_SoilMoisture,Cosmoz_5_SoilMoisture,2011-03-30T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_6,Robson,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-17.12000,145.63000,Cosmoz6_SoilMoisture,Cosmoz_6_SoilMoisture,2010-10-28T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_7,Temora,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-34.40000,147.53000,Cosmoz7_SoilMoisture,Cosmoz_7_SoilMoisture,2013-05-13T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_8,Tullochgorum,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-41.67000,147.91000,Cosmoz8_SoilMoisture,Cosmoz_8_SoilMoisture,2010-12-15T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_9,Tumbarumba,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.65600,148.15200,Cosmoz9_SoilMoisture,Cosmoz_9_SoilMoisture,2011-04-03T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_10,Weany,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-19.88000,146.54000,Cosmoz10_SoilMoisture,Cosmoz_10_SoilMoisture,2010-12-01T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_11,Yanco,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.01000,146.30000,Cosmoz11_SoilMoisture,Cosmoz_11_SoilMoisture,2011-04-01T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_12,Namadgi Park,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.59840,148.81760,Cosmoz12_SoilMoisture,Cosmoz_12_SoilMoisture,2014-08-22T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_13,Mineral Banks,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-41.25970,147.78940,Cosmoz13_SoilMoisture,Cosmoz_13_SoilMoisture,2013-11-22T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_15,Hamilton,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-37.82851,142.08936,Cosmoz15_SoilMoisture,Cosmoz_15_SoilMoisture,2015-07-01T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_18,Bishes,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.76943,142.97258,Cosmoz18_SoilMoisture,Cosmoz_18_SoilMoisture,2016-04-11T12:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_19,Bennets,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-35.82575,143.00386,Cosmoz19_SoilMoisture,Cosmoz_19_SoilMoisture,2016-04-11T12:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
Cosmoz_21,Bullawarrie,Cosmoz,Cosmoz,Public,,,http://cosmoz.csiro.au,-28.80932,148.76512,Cosmoz21_SoilMoisture,Cosmoz_21_SoilMoisture,2016-07-26T00:00:00Z,NA,Soil-Moisture,0,300,TRUE,percent
